project,dataset,tableName,connection,tableType,lastModifiedBy,last ModifiedOn,data type
SCANS_NEW,year_s,,floss_s3,S3,a214148,16/01/2024,intermediate storage
SCANS_NEW,year_scan_only,,floss_s3,S3,a214148,17/01/2024,intermediate storage
SCANS_NEW,year_v,,floss_s3,S3,a214148,17/01/2024,intermediate storage
SF_IN_DATAIKU_POLARS,pmi_claims_directive_v,pmi_claims_directive_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,15/02/2023,input data
SF_IN_DATAIKU_POLARS,pmi_claims_v,pmi_claims_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,20/02/2023,input data
SF_IN_DATAIKU_POLARS,postcode_ons_nov21,postcode_ons_nov21,bss_ukhflosc_postgres,PostgreSQL,cartemp,15/02/2023,output storage
SF_IN_DATAIKU_POLARS,vw_acpm_thi_adm_rts_spec,vw_acpm_thi_adm_rts_spec,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_IN_DATAIKU_POLARS,vw_acpm_thi_adm_rts_ss,vw_acpm_thi_adm_rts_ss,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_IN_DATAIKU_POLARS,vw_acpm_thi_admit_rights,practitioner_admitrights_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SF_IN_DATAIKU_POLARS,vw_acpm_thi_prac_sec_s,vw_acpm_thi_prac_sec_s,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_IN_DATAIKU_POLARS,vw_acpm_thi_pract_spec,practitioner_speciality_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SF_IN_DATAIKU_POLARS,vw_acpm_thi_pract_subspec,practitioner_subspeciality_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SF_IN_DATAIKU_POLARS,vw_acpm_thi_practitioner,practitioner_details_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SF_IN_DATAIKU_POLARS,vw_acpm_thi_sec_s_fac,vw_acpm_thi_sec_s_fac,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_IN_DATAIKU_POLARS,vw_acpm_thi_speciality,vw_acpm_thi_speciality,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_IN_DATAIKU_POLARS,vw_acpm_thi_sub_speciality,vw_acpm_thi_sub_speciality,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_IN_DATAIKU_POLARS,vw_acpm_thi_t_u_incl_list,vw_acpm_thi_t_u_incl_list,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_IN_DATAIKU_POLARS,vw_acpm_thi_treatment_unit,treatmentunit_details_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SF_IN_DATAIKU_POLARS,vw_acpm_thi_tu_ql_body,vw_acpm_thi_tu_ql_body,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_IN_DATAIKU_POLARS,vw_acpm_thi_tu_sec_s,vw_acpm_thi_tu_sec_s,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_IN_DATAIKU_POLARS,vw_acpm_thi_tu_speciality,treatmentunit_specialities_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SF_IN_DATAIKU_POLARS,vw_acpm_thi_tu_subspec,treatmentunit_subspecialities_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SF_IN_DATAIKU_POLARS,acpm_thi_sec_s_fac,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,admis_rights_list,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,guiding_choices,,filesystem_managed,Filesystem,cartemp,15/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,member_claims,,filesystem_managed,Filesystem,cartemp,15/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,member_claims_with_postcode,,filesystem_managed,Filesystem,cartemp,15/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,prac_list,,filesystem_managed,Filesystem,cartemp,08/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,prac_scores_trans,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,prac_sec,,filesystem_managed,Filesystem,cartemp,07/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,prac_sec_s,,filesystem_managed,Filesystem,cartemp,07/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,prac_sec_scores,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,prac_sec_scores1,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,prac_sec_ss,,filesystem_managed,Filesystem,cartemp,07/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,sf_all_output,,filesystem_managed,Filesystem,cartemp,07/03/2023,intermediate storage
SF_IN_DATAIKU_POLARS,sf_first_choice,,filesystem_managed,Filesystem,cartemp,07/03/2023,intermediate storage
SF_IN_DATAIKU_POLARS,sf_r1_all,,filesystem_managed,Filesystem,cartemp,07/03/2023,intermediate storage
SF_IN_DATAIKU_POLARS,sf_r1_hosp_choices,,filesystem_managed,Filesystem,cartemp,07/03/2023,intermediate storage
SF_IN_DATAIKU_POLARS,spec_finder_output,,filesystem_managed,Filesystem,cartemp,15/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,tu_list,,filesystem_managed,Filesystem,cartemp,07/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,tu_list_with_desc,,filesystem_managed,Filesystem,cartemp,08/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,tu_scores_trans,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,tu_sec,,filesystem_managed,Filesystem,cartemp,07/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,tu_sec_s,,filesystem_managed,Filesystem,cartemp,07/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,tu_sec_scores,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,tu_sec_scores1,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SF_IN_DATAIKU_POLARS,tu_sec_ss,,filesystem_managed,Filesystem,cartemp,07/02/2023,intermediate storage
SF_V2,gms_member_v,gms_member_v,agi_health_flosc_postgresql,PostgreSQL,a200261,19/03/2024,input data
SF_V2,life_status_movement_v,life_status_movement_v,agi_health_flosc_postgresql,PostgreSQL,a200261,19/03/2024,input data
SF_V2,pmi_claims_directive_v,pmi_claims_directive_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,25/01/2024,input data
SF_V2,onspd_nov_2023_uk,onspd_nov_2023_uk,bss_ukhflosc_postgres,PostgreSQL,a200261,20/03/2024,output storage
SF_V2,postcode_ons_nov21,postcode_ons_nov21,bss_ukhflosc_postgres,PostgreSQL,cartemp,15/02/2023,output storage
SF_V2,vw_acpm_thi_adm_rts_spec,vw_acpm_thi_adm_rts_spec,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_V2,vw_acpm_thi_adm_rts_ss,vw_acpm_thi_adm_rts_ss,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_V2,vw_acpm_thi_admit_rights,practitioner_admitrights_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SF_V2,vw_acpm_thi_prac_sec_s,vw_acpm_thi_prac_sec_s,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_V2,vw_acpm_thi_pract_spec,practitioner_speciality_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SF_V2,vw_acpm_thi_pract_subspec,practitioner_subspeciality_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SF_V2,vw_acpm_thi_practitioner,practitioner_details_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SF_V2,vw_acpm_thi_sec_s_fac,vw_acpm_thi_sec_s_fac,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_V2,vw_acpm_thi_speciality,vw_acpm_thi_speciality,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_V2,vw_acpm_thi_sub_speciality,vw_acpm_thi_sub_speciality,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_V2,vw_acpm_thi_t_u_incl_list,vw_acpm_thi_t_u_incl_list,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_V2,vw_acpm_thi_treatment_unit,treatmentunit_details_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SF_V2,vw_acpm_thi_tu_owner_cd,vw_acpm_thi_tu_owner_cd,fdp_datalake_hive,JDBC,cartemp,25/01/2024,input data
SF_V2,vw_acpm_thi_tu_ql_body,vw_acpm_thi_tu_ql_body,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_V2,vw_acpm_thi_tu_sec_s,vw_acpm_thi_tu_sec_s,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SF_V2,vw_acpm_thi_tu_spec_aud,vw_acpm_thi_tu_spec_aud,fdp_datalake_hive,JDBC,a200261,20/03/2024,input data
SF_V2,vw_acpm_thi_tu_speciality,treatmentunit_specialities_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SF_V2,vw_acpm_thi_tu_subspec,treatmentunit_subspecialities_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SF_V2,vw_acpm_thi_tu_subspec_aud,vw_acpm_thi_tu_subspec_aud,fdp_datalake_hive,JDBC,a200261,20/03/2024,input data
SF_V2,acpm_thi_sec_s_fac,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,admis_rights_list,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,all_rank,,floss_s3,S3,a200261,21/03/2024,intermediate storage
SF_V2,distance,,floss_s3,S3,a200261,21/03/2024,intermediate storage
SF_V2,Facilities_inclusions_list,,floss_s3,UploadedFiles,a200261,21/03/2024,intermediate storage
SF_V2,final_output,,floss_s3,S3,a200261,21/03/2024,intermediate storage
SF_V2,guiding_choices,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,member_claims_data,,floss_s3,S3,cartemp,25/01/2024,intermediate storage
SF_V2,member_claims_data_with_pcode,,floss_s3,S3,cartemp,25/01/2024,intermediate storage
SF_V2,member_claims_data_with_pcode,,floss_s3,S3,a200261,20/03/2024,intermediate storage
SF_V2,member_claims_data_with_pcode,,floss_s3,S3,a200261,21/03/2024,intermediate storage
SF_V2,prac_list,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,prac_scores_trans,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,prac_sec,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,prac_sec_s,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,prac_sec_scores,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,prac_sec_scores1,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,prac_sec_ss,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,rank_1_only,,floss_s3,S3,a200261,21/03/2024,intermediate storage
SF_V2,rank1_only_plus_ntw,,floss_s3,S3,a200261,21/03/2024,intermediate storage
SF_V2,sf_all_output,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,sf_all_output,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,sf_first_choice,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,sf_first_choice,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,sf_r1_all,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,sf_r1_all,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,sf_r1_hosp_choices,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,sf_r1_hosp_choices,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,tu_list,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,tu_list,,floss_s3,S3,a200261,21/03/2024,intermediate storage
SF_V2,tu_list_with_desc,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,tu_scores_trans,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,tu_sec,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,tu_sec_s,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,tu_sec_scores,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,tu_sec_scores1,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,tu_sec_ss,,floss_s3,S3,a200261,18/03/2024,intermediate storage
SF_V2,tu_ss_pre_change,,floss_s3,S3,a200261,21/03/2024,intermediate storage
SFINDATAIKU,pmi_claims_directive_v,pmi_claims_directive_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,25/01/2024,input data
SFINDATAIKU,postcode_ons_nov21,postcode_ons_nov21,bss_ukhflosc_postgres,PostgreSQL,cartemp,15/02/2023,output storage
SFINDATAIKU,postcode_ons_nov21,postcode_ons_nov21,bss_ukhflosc_postgres,PostgreSQL,cartemp,15/02/2023,output storage
SFINDATAIKU,vw_acpm_thi_adm_rts_spec,vw_acpm_thi_adm_rts_spec,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_adm_rts_spec,vw_acpm_thi_adm_rts_spec,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_adm_rts_ss,vw_acpm_thi_adm_rts_ss,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_admit_rights,practitioner_admitrights_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_prac_sec_s,vw_acpm_thi_prac_sec_s,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_pract_spec,practitioner_speciality_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_pract_spec,practitioner_speciality_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_pract_subspec,practitioner_subspeciality_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_practitioner,practitioner_details_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_sec_s_fac,vw_acpm_thi_sec_s_fac,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_speciality,vw_acpm_thi_speciality,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_speciality,vw_acpm_thi_speciality,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_sub_speciality,vw_acpm_thi_sub_speciality,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_sub_speciality,vw_acpm_thi_sub_speciality,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_t_u_incl_list,vw_acpm_thi_t_u_incl_list,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_treatment_unit,treatmentunit_details_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_tu_owner_cd,vw_acpm_thi_tu_owner_cd,fdp_datalake_hive,JDBC,cartemp,25/01/2024,input data
SFINDATAIKU,vw_acpm_thi_tu_ql_body,vw_acpm_thi_tu_ql_body,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_tu_ql_body,vw_acpm_thi_tu_ql_body,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_tu_sec_s,vw_acpm_thi_tu_sec_s,fdp_datalake_hive,JDBC,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_tu_speciality,treatmentunit_specialities_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SFINDATAIKU,vw_acpm_thi_tu_subspec,treatmentunit_subspecialities_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/02/2023,input data
SFINDATAIKU,acpm_thi_sec_s_fac,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SFINDATAIKU,admis_rights_list,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SFINDATAIKU,guiding_choices,,filesystem_managed,Filesystem,cartemp,25/01/2024,intermediate storage
SFINDATAIKU,guiding_choices,,filesystem_managed,Filesystem,cartemp,25/01/2024,intermediate storage
SFINDATAIKU,member_claims,,filesystem_managed,Filesystem,cartemp,15/02/2023,intermediate storage
SFINDATAIKU,member_claims_with_postcode,,filesystem_managed,Filesystem,cartemp,15/02/2023,intermediate storage
SFINDATAIKU,prac_list,,filesystem_managed,Filesystem,cartemp,08/02/2023,intermediate storage
SFINDATAIKU,prac_scores_trans,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SFINDATAIKU,prac_sec,,filesystem_managed,Filesystem,cartemp,07/02/2023,intermediate storage
SFINDATAIKU,prac_sec_s,,filesystem_managed,Filesystem,cartemp,07/02/2023,intermediate storage
SFINDATAIKU,prac_sec_scores,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SFINDATAIKU,prac_sec_scores,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SFINDATAIKU,prac_sec_scores1,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SFINDATAIKU,prac_sec_ss,,filesystem_managed,Filesystem,cartemp,07/02/2023,intermediate storage
SFINDATAIKU,sf_all_output,,filesystem_managed,Filesystem,cartemp,21/02/2023,intermediate storage
SFINDATAIKU,sf_first_choice,,filesystem_managed,Filesystem,cartemp,25/01/2024,intermediate storage
SFINDATAIKU,sf_r1_all,,filesystem_managed,Filesystem,cartemp,25/01/2024,intermediate storage
SFINDATAIKU,sf_r1_all,,filesystem_managed,Filesystem,cartemp,25/01/2024,intermediate storage
SFINDATAIKU,sf_r1_hosp_choices,,filesystem_managed,Filesystem,cartemp,25/01/2024,intermediate storage
SFINDATAIKU,tu_list,,filesystem_managed,Filesystem,cartemp,25/01/2024,intermediate storage
SFINDATAIKU,tu_list_with_desc,,filesystem_managed,Filesystem,cartemp,25/01/2024,intermediate storage
SFINDATAIKU,tu_scores_trans,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SFINDATAIKU,tu_scores_trans,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SFINDATAIKU,tu_sec,,filesystem_managed,Filesystem,cartemp,07/02/2023,intermediate storage
SFINDATAIKU,tu_sec_s,,filesystem_managed,Filesystem,cartemp,07/02/2023,intermediate storage
SFINDATAIKU,tu_sec_scores,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SFINDATAIKU,tu_sec_scores,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SFINDATAIKU,tu_sec_scores1,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SFINDATAIKU,tu_sec_scores1,,filesystem_managed,Filesystem,cartemp,13/02/2023,intermediate storage
SFINDATAIKU,tu_sec_ss,,filesystem_managed,Filesystem,cartemp,07/02/2023,intermediate storage
SFINDATAIKU,gd,,floss_s3,S3,cartemp,25/01/2024,intermediate storage
SFINDATAIKU,gd,,floss_s3,S3,cartemp,25/01/2024,intermediate storage
SFINDATAIKU,member_claims_data,,floss_s3,S3,cartemp,25/01/2024,intermediate storage
SFINDATAIKU,member_claims_data_with_pcode,,floss_s3,S3,cartemp,25/01/2024,intermediate storage
SIEBELDATA,policy_details_v,policy_details_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,13/12/2023,input data
SIEBELDATA,policy_measures_v,policy_measures_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,13/12/2023,input data
SIEBELDATA,policy_sales_route_v,policy_sales_route_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,13/12/2023,input data
SIEBELDATA,policy_status_movement_v,policy_status_movement_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,13/12/2023,input data
SIEBELDATA,servicerequest_details_v,servicerequest_details_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,13/12/2023,input data
SIEBELDATA,hc_appian_policy_detail,hc_appian_policy_detail,fdp_datalake_hive,JDBC,cartemp,13/12/2023,input data
SIEBELDATA,vw_siebel_s_asset,vw_siebel_s_asset,fdp_datalake_hive,JDBC,cartemp,07/12/2023,input data
SIEBELDATA,vw_siebel_s_asset_item,vw_siebel_s_asset_item,fdp_datalake_hive,JDBC,cartemp,07/12/2023,input data
SIEBELDATA,vw_siebel_s_asset_x,vw_siebel_s_asset_x,fdp_datalake_hive,JDBC,cartemp,07/12/2023,input data
SIEBELDATA,vw_siebel_s_contact,vw_siebel_s_contact,fdp_datalake_hive,JDBC,cartemp,13/12/2023,input data
SIEBELDATA,vw_siebel_s_org_ext,vw_siebel_s_org_ext,fdp_datalake_hive,JDBC,cartemp,13/12/2023,input data
SIEBELDATA,vw_siebel_s_org_ext_x,vw_siebel_s_org_ext_x,fdp_datalake_hive,JDBC,cartemp,13/12/2023,input data
SIEBELDATA,vw_siebel_s_party,vw_siebel_s_party,fdp_datalake_hive,JDBC,cartemp,13/12/2023,input data
SPECBILLSAFTER6MONTHS,pmi_claims_v,pmi_claims_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,12/06/2023,input data
SPECBILLSAFTER6MONTHS,practitioner_details_v,practitioner_details_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,12/06/2023,input data
SPECBILLSAFTER6MONTHS,practitioner_speciality_v,practitioner_speciality_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,12/06/2023,input data
SPECBILLSAFTER6MONTHS,practitioner_subspeciality_v,practitioner_subspeciality_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,12/06/2023,input data
SPECBILLSAFTER6MONTHS,bills_data,,floss_s3,S3,cartemp,13/06/2023,intermediate storage
SPECBILLSAFTER6MONTHS,spec_bills,,floss_s3,S3,cartemp,12/06/2023,intermediate storage
SPENDSEGMENTATIONLEVELS,pmi_claims_v,pmi_claims_v,agi_health_flosc_postgresql,PostgreSQL,a182377,04/12/2023,input data
SPENDSEGMENTATIONLEVELS,vw_acpm_thi_treatment_unit,treatmentunit_details_v,agi_health_flosc_postgresql,PostgreSQL,a182377,24/03/2023,input data
SPENDSEGMENTATIONLEVELS,vw_acpm_thi_visit,claim_visits_v,agi_health_flosc_postgresql,PostgreSQL,a182377,24/03/2023,input data
SPENDSEGMENTATIONLEVELS,vw_acpm_thi_visit_latest,claim_visits_v,agi_health_flosc_postgresql,PostgreSQL,a182377,28/11/2023,input data
SPENDSEGMENTATIONLEVELS,vw_ukhe_ref_raw_treatment_model,vw_ukhe_ref_raw_treatment_model,fdp_datalake_hive,JDBC,a182377,24/03/2023,input data
SPENDSEGMENTATIONLEVELS,vw_ukhe_ref_raw_treatment_model,vw_ukhe_ref_raw_treatment_model,fdp_datalake_hive,JDBC,a182377,24/03/2023,input data
SPENDSEGMENTATIONLEVELS,derive_for_ntwrk_and_pathways,,filesystem_managed,Filesystem,a182377,30/11/2023,intermediate storage
SPENDSEGMENTATIONLEVELS,final_grouping,,filesystem_managed,Filesystem,a182377,31/03/2023,intermediate storage
SPENDSEGMENTATIONLEVELS,initial_bills_query,,filesystem_managed,Filesystem,a182377,29/11/2023,intermediate storage
SPENDSEGMENTATIONLEVELS,join_datasets,,filesystem_managed,Filesystem,a182377,30/11/2023,intermediate storage
SPENDSEGMENTATIONLEVELS,join_datasets,,filesystem_managed,Filesystem,a182377,30/11/2023,intermediate storage
SPENDSEGMENTATIONLEVELS,sum_with_claim_num,,filesystem_managed,Filesystem,a182377,29/11/2023,intermediate storage
SPENDSEGMENTATIONLEVELS,summarise,,filesystem_managed,Filesystem,a182377,01/12/2023,intermediate storage
SPENDSEGMENTATIONLEVELS,spend_seg_levels_sas_output_joined,,floss_s3,S3,a182377,30/11/2023,intermediate storage
SPENDSEGMENTATIONLEVELS,spend_seg_levels_sas_output,,,UploadedFiles,a182377,30/11/2023,#N/A
SPINE_NETWORK_IMPACT_COVERAGE_POSTCQ,pmi_claims_v,pmi_claims_v,agi_health_flosc_postgresql,PostgreSQL,a200261,22/02/2023,input data
SPINE_NETWORK_IMPACT_COVERAGE_POSTCQ,postcode_ons_nov21,postcode_ons_nov21,bss_ukhflosc_postgres,PostgreSQL,a200261,22/02/2023,output storage
SPINE_NETWORK_IMPACT_COVERAGE_POSTCQ,hosp_for_model_coverage,,filesystem_managed,Filesystem,a200261,27/02/2023,intermediate storage
